Headline,Sentiment
ירי טילים לעבר יישובים בחברון: נזק נגרם,Negative
"מתקפה על מוצב צה""ל בבאר שבע: נפגעים בקרב הכוחות",Negative
עימותים אלימים בין מתנחלים לפלסטינים ברמאללה,Negative
תקיפת כוחות הביטחון באילת: מספר פצועים,Negative
פיגוע דקירה בירושלים: מספר נפגעים,Negative
"מתקפה על מוצב צה""ל ביהודה ושומרון: נפגעים בקרב הכוחות",Negative
חמאס איים בהסלמה נוספת באזור שכם,Negative
ירי טילים לעבר יישובים בעוטף עזה: נזק נגרם,Negative
חמאס איים בהסלמה נוספת באזור שכם,Negative
חשש להתקפה נוספת באזור אילת,Negative
תקיפת כוחות הביטחון ברמאללה: מספר פצועים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בעוטף עזה,Negative
פיגוע ירי בירושלים: מספר הרוגים ופצועים,Negative
ירי טילים לעבר יישובים בעזה: נזק נגרם,Negative
חמאס איים בהסלמה נוספת באזור באר שבע,Negative
תקיפת כוחות הביטחון בבאר שבע: מספר פצועים,Negative
פיגוע דקירה בתל אביב: מספר נפגעים,Negative
"מתקפה על מוצב צה""ל בבאר שבע: נפגעים בקרב הכוחות",Negative
"מתקפה על מוצב צה""ל בחברון: נפגעים בקרב הכוחות",Negative
תושבי עוטף עזה מתבקשים להישאר במקלטים בשל איום טילים,Negative
חיזבאללה לקח אחריות על ירי 50 רקטות לגליל המערבי,Negative
חשש להתקפה נוספת באזור יהודה ושומרון,Negative
תושבי באר שבע מתבקשים להישאר במקלטים בשל איום טילים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בבאר שבע,Negative
ירי טילים לעבר יישובים ביהודה ושומרון: נזק נגרם,Negative
"כוחות צה""ל הותקפו על ידי חמושים בבאר שבע",Negative
תושבי שכם מתבקשים להישאר במקלטים בשל איום טילים,Negative
"כוחות צה""ל הותקפו על ידי חמושים באילת",Negative
ירי טילים לעבר יישובים בבאר שבע: נזק נגרם,Negative
"כוחות צה""ל הותקפו על ידי חמושים בשכם",Negative
תושבי חברון מתבקשים להישאר במקלטים בשל איום טילים,Negative
תושבי באר שבע מתבקשים להישאר במקלטים בשל איום טילים,Negative
"כוחות צה""ל הותקפו על ידי חמושים בירושלים",Negative
תקיפת כוחות הביטחון בעזה: מספר פצועים,Negative
"מתקפה על מוצב צה""ל בחברון: נפגעים בקרב הכוחות",Negative
ירי טילים לעבר יישובים ביהודה ושומרון: נזק נגרם,Negative
עימותים אלימים בין מתנחלים לפלסטינים בחברון,Negative
תושבי רמאללה מתבקשים להישאר במקלטים בשל איום טילים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בשכם,Negative
"כוחות צה""ל הותקפו על ידי חמושים בבאר שבע",Negative
"כוחות צה""ל הותקפו על ידי חמושים בירושלים",Negative
פיגוע ירי באילת: מספר הרוגים ופצועים,Negative
"מתקפה על מוצב צה""ל ברמאללה: נפגעים בקרב הכוחות",Negative
חמאס איים בהסלמה נוספת באזור אילת,Negative
תקיפת כוחות הביטחון בחברון: מספר פצועים,Negative
פיגוע ירי בעזה: מספר הרוגים ופצועים,Negative
חמאס איים בהסלמה נוספת באזור רמאללה,Negative
חשש להתקפה נוספת באזור שכם,Negative
פיגוע דקירה בתל אביב: מספר נפגעים,Negative
תושבי חברון מתבקשים להישאר במקלטים בשל איום טילים,Negative
"כוחות צה""ל הותקפו על ידי חמושים ביהודה ושומרון",Negative
"מתקפה על מוצב צה""ל ביהודה ושומרון: נפגעים בקרב הכוחות",Negative
עימותים אלימים בין מתנחלים לפלסטינים בירושלים,Negative
פיגוע דקירה בחברון: מספר נפגעים,Negative
"מתקפה על מוצב צה""ל בשכם: נפגעים בקרב הכוחות",Negative
עימותים אלימים בין מתנחלים לפלסטינים בעזה,Negative
חשש להתקפה נוספת באזור ירושלים,Negative
תקיפת כוחות הביטחון בתל אביב: מספר פצועים,Negative
"מתקפה על מוצב צה""ל בתל אביב: נפגעים בקרב הכוחות",Negative
תושבי עזה מתבקשים להישאר במקלטים בשל איום טילים,Negative
חשש להתקפה נוספת באזור אילת,Negative
חמאס איים בהסלמה נוספת באזור אילת,Negative
תושבי יהודה ושומרון מתבקשים להישאר במקלטים בשל איום טילים,Negative
פיגוע ירי ביהודה ושומרון: מספר הרוגים ופצועים,Negative
"כוחות צה""ל הותקפו על ידי חמושים בירושלים",Negative
חשש להתקפה נוספת באזור באר שבע,Negative
חשש להתקפה נוספת באזור שכם,Negative
תושבי תל אביב מתבקשים להישאר במקלטים בשל איום טילים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בתל אביב,Negative
פיגוע ירי בבאר שבע: מספר הרוגים ופצועים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בשכם,Negative
ירי טילים לעבר יישובים ברמאללה: נזק נגרם,Negative
"מתקפה על מוצב צה""ל בחברון: נפגעים בקרב הכוחות",Negative
חמאס איים בהסלמה נוספת באזור תל אביב,Negative
תושבי עוטף עזה מתבקשים להישאר במקלטים בשל איום טילים,Negative
פיגוע דקירה ברמאללה: מספר נפגעים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בעזה,Negative
רויטרס: ראש מערך הטילים בחיזבאללה חוסל בדאחייה,Negative
"כוחות צה""ל הותקפו על ידי חמושים בעוטף עזה",Negative
פיגוע דקירה בשכם: מספר נפגעים,Negative
"כוחות צה""ל הותקפו על ידי חמושים בבאר שבע",Negative
חמאס איים בהסלמה נוספת באזור אילת,Negative
תקיפת כוחות הביטחון באילת: מספר פצועים,Negative
פיגוע דקירה בבאר שבע: מספר נפגעים,Negative
פיגוע דקירה באילת: מספר נפגעים,Negative
ירי טילים לעבר יישובים באילת: נזק נגרם,Negative
פיגוע דקירה באילת: מספר נפגעים,Negative
ירי טילים לעבר יישובים בירושלים: נזק נגרם,Negative
תקיפת כוחות הביטחון באילת: מספר פצועים,Negative
פיגוע דקירה בשכם: מספר נפגעים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בחברון,Negative
חמאס איים בהסלמה נוספת באזור באר שבע,Negative
תקיפת כוחות הביטחון בבאר שבע: מספר פצועים,Negative
חשש להתקפה נוספת באזור תל אביב,Negative
חמאס איים בהסלמה נוספת באזור אילת,Negative
חמאס איים בהסלמה נוספת באזור עוטף עזה,Negative
תושבי באר שבע מתבקשים להישאר במקלטים בשל איום טילים,Negative
חמאס איים בהסלמה נוספת באזור עוטף עזה,Negative
חשש להתקפה נוספת באזור עזה,Negative
תקיפת כוחות הביטחון בתל אביב: מספר פצועים,Negative
חשש להתקפה נוספת באזור אילת,Negative
פיגוע ירי ברמאללה: מספר הרוגים ופצועים,Negative
"כוחות צה""ל הותקפו על ידי חמושים בתל אביב",Negative
פיגוע דקירה בתל אביב: מספר נפגעים,Negative
דיווח בלבנון: תקיפה נוספת בדאחייה בביירות,Negative
תושבי אילת מתבקשים להישאר במקלטים בשל איום טילים,Negative
תושבי עוטף עזה מתבקשים להישאר במקלטים בשל איום טילים,Negative
ירי טילים לעבר יישובים בשכם: נזק נגרם,Negative
פיגוע דקירה בשכם: מספר נפגעים,Negative
הפיגוע בגוש עציון: הסייר שנפצע קל בכרמי צור שוחרר מבית החולים,Negative
חשש להתקפה נוספת באזור ירושלים,Negative
פיגוע דקירה ברמאללה: מספר נפגעים,Negative
חשש להתקפה נוספת באזור אילת,Negative
"מתקפה על מוצב צה""ל בשכם: נפגעים בקרב הכוחות",Negative
פיגוע ירי בבאר שבע: מספר הרוגים ופצועים,Negative
תושבי עוטף עזה מתבקשים להישאר במקלטים בשל איום טילים,Negative
