Headline,Datetime,Sentiment,Score
"בעקבות הירי ברכב של האו""ם: תוכנית המזון העולמית עצרה את פעילותה בעזה",2024-08-28T18:36:12,neutral,0.6714268922805786
עצור ראשון בהפגנה נגד אריתריאים בתל אביב,2024-08-28T18:26:54,positive,0.5597041249275208
"האו""ם: רכב עם סיוע הומניטרי נפגע מאש צה""ל בעזה, ללא נפגעים",2024-08-28T17:45:09,positive,0.4887312054634094
"עשרות בהפגנה נגד אריתריאים בת""א, עימותים במקום: ""יאללה הביתה""",2024-08-28T17:29:02,positive,0.5597041249275208
בן שנתיים במצב אנוש לאחר שנפל לבור ביישוב בנגב,2024-08-28T17:22:15,neutral,0.6714268922805786
זלנסקי ונתניהו שוחחו על המצב במזרח התיכון,2024-08-28T17:16:25,neutral,0.7968428134918213
אישה נפצעה קשה בתאונה בין 2 כלי רכב ליד שדה יואב,2024-08-28T17:11:38,negative,0.41923418641090393
"מטה המשפחות: ""אין להם זמן לחכות לחילוצים - החזרתם תתאפשר רק בעסקה""",2024-08-28T17:07:14,neutral,0.6437302827835083
"נתניהו לאחר חילוץ גופת החייל: ""נעשה כל מאמץ להשיב את חטופינו""",2024-08-28T17:03:08,negative,0.9535043239593506
"גלנט על חילוץ גופת החייל מעזה: ""הוכחה נוספת למחויבות להשבת כל החטופים""",2024-08-28T17:00:32,neutral,0.8213383555412292
"צה""ל: חולצה מעזה גופת חייל שנפל ב-7/10; משפחתו ביקשה לא לפרסם את שמו",2024-08-28T16:54:20,negative,0.9603200554847717
בשל תרגיל: קולות ירי ונפץ יישמעו באזור מעבר חשמונאים על כביש 446,2024-08-28T16:49:18,neutral,0.6714268922805786
הקבינט המדיני-ביטחוני יתכנס מחר,2024-08-28T16:46:50,positive,0.4887312054634094
"אלה בן עמי שאביה בעזה: ""רה""מ - ציר פילדלפי חשוב מהחיים של אבא שלי?""",2024-08-28T16:29:50,negative,0.41923418641090393
"נכדתו של החטוף אלכס דנציג ז""ל: ""ביבי, תהיה בן אדם. אתה אחראי על כל אזרח""",2024-08-28T16:20:37,negative,0.9535043239593506
"עכשיונכדתו של החטוף אלכס דנציג ז""ל: ""ביבי, תהיה בן אדם. אתה אחראי על כל אזרח""",,positive,0.5597041249275208
אזעקות בקריית שמונה ובמנרה,2024-08-28T16:18:50,negative,0.41923418641090393
"צה""ל: תקפנו בלבנון תשתיות, עמדות תצפית ומחבלים של חיזבאללה",2024-08-28T16:06:55,negative,0.9603200554847717
"נתניהו ללוחמי גולני בצפון: ""זה לא סוף פסוק - עד שנחזיר את התושבים""",2024-08-28T15:56:50,negative,0.9535043239593506
"הולך רגל נהרג מפגיעת אופנוע ליד טייבה, הרוכב נפצע קשה",2024-08-28T15:53:17,positive,0.4887312054634094
"ארה""ב הטילה סנקציות על רבש""ץ יצהר ועל ארגון מיו""ש",2024-08-28T15:43:30,negative,0.41923418641090393
"ר""מ לבנון בירך על חידוש מנדט יוניפי""ל: ""הכרחי לשמירה על היציבות""",2024-08-28T15:31:26,neutral,0.6976075172424316
"דיווח: מטוס קרב לא מזוהה התרסק בסוריה, הטייס ניצל",2024-08-28T15:20:40,positive,0.5215301513671875
"הותר לפרסום: רס""ר (מיל') יוחאי חי גלאם, לוחם בגדס""ר 6310, נהרג במרכז הרצועה",2024-08-28T14:58:15,positive,0.4887312054634094
"תחקיר צה""ל על הפרעות בג'ית: ""אירוע טרור חמור של ישראלים, כשלנו בהגנה""",2024-08-28T14:54:03,negative,0.9902573823928833
בית המשפט המחוזי דחה עתירה לעיכוב מינויו של סגן-ניצב מאיר סוויסה,2024-08-28T14:43:27,neutral,0.6714268922805786
"האזעקות בקריית שמונה והסביבה: רקטה אחת שוגרה, ונפלה באזור צוק מנרה",2024-08-28T14:35:52,positive,0.4887312054634094
נוטרל מטען חבלה שהוטמן בחניון תת-קרקעי בנתניה,2024-08-28T14:30:28,negative,0.9535043239593506
"סגן ראש ה-CIA: ""ישראל מראה רצינות במו""מ, מנהיג חמאס יצטרך להשיב""",2024-08-28T14:20:40,negative,0.7264285683631897
"מועצת הביטחון של האו""ם: תוארך בשנה פעילות כוח שמירת השלום בלבנון",2024-08-28T14:15:33,neutral,0.6437302827835083
"הרמטכ""ל לראשי רשויות בבקעה: ""מחזקים את הביטחון, כיתות הכוננות חשובות""",2024-08-28T14:08:51,positive,0.4887312054634094
"בכיר ב-CIA: ""רוסיה תפתח במתקפת נגד בקורסק, קייב תנסה לשמור על השטחים""",2024-08-28T14:02:40,neutral,0.6714268922805786
אזעקות בקריית שמונה והאזור,2024-08-28T13:53:58,negative,0.41923418641090393
"רכב נשרף בכביש 1 ליד מחלף שורש, שיבושי תנועה במקום",2024-08-28T13:47:42,neutral,0.6976075172424316
"ח""כ סעדה לנתניהו: ""תודיע עוד היום על קיום הטקס במתכונת שהציע עידן עמדי""",2024-08-28T13:44:00,neutral,0.6368716359138489
"מעצר בעלי ""טלגרם"" בצרפת: ""תמה חקירתו הראשונית, יועבר לשופט חוקר""",2024-08-28T13:38:02,neutral,0.6437302827835083
"צה""ל: בפעילות במחנה נור א-שמס נגרם נזק לא מכוון לצינור מים",2024-08-28T13:27:41,negative,0.9603200554847717
נתניהו ביקר בגבול הצפון,2024-08-28T13:20:11,negative,0.9535043239593506
"מאות משתתפים בהלווייתו של סמ""ר עמית פרידמן ביהוד",2024-08-28T13:08:36,neutral,0.6437302827835083
כצפוי: בנק ישראל הותיר את הריבית על 4.5% - בפעם ה-6 ברציפות,2024-08-28T13:03:29,negative,0.5524581074714661
דיווח על תקיפה בדרום לבנון,2024-08-28T12:58:55,positive,0.5215301513671875
"ש""ס מוותרת על ""חוק הרבנים"", רבני ערים ייבחרו לפי הנוהל הישן",2024-08-28T12:57:37,negative,0.9863505959510803
בן 17 מכפר קאסם נעצר בחשד שתקף את אחותו הקטנה,2024-08-28T12:52:08,neutral,0.6714268922805786
"פרחאן קאדי: ""לכל חטוף יש משפחה שמחכה לו - צריך לשים לזה סוף""",2024-08-28T12:44:51,negative,0.831710934638977
"צה""ל מאשר: חוסל פעיל מרכזי בג'יהאד האיסלאמי בגבול סוריה-לבנון",2024-08-28T12:40:12,negative,0.9603200554847717
"גלנט וסמוטריץ' לחיילי מילואים בגבול עזה: ""נקצה 400 מיליון שקל לקרן הסיוע""",2024-08-28T12:34:37,neutral,0.8213383555412292
"צה""ל תקף בעומק לבנון",2024-08-28T12:12:47,negative,0.9603200554847717
חיזבאללה הודיע על הרוג משורותיו,2024-08-28T12:04:23,neutral,0.6368716359138489
"שר העבודה: ""דחיית סבסוד המעונות ב-3 חודשים - מצג שווא שיעמיק את הבעיה""",2024-08-28T11:56:33,negative,0.9863505959510803
עיתון יהודי-בריטי טוען: סינוואר הקיף את עצמו ב-22 חטופים חיים כהגנה מפני חיסול,2024-08-28T11:45:52,positive,0.5597041249275208
"צה""ל: הושמדה מנהרה התקפית באורך 3 ק""מ במרכז הרצועה",2024-08-28T11:30:03,negative,0.9603200554847717
דיווחים בלבנון על תקיפות ישראליות בדרום המדינה,2024-08-28T11:25:51,positive,0.5215301513671875
"הרמטכ""ל ואלוף פיקוד דרום נפגשו עם תושבי נחל עוז: ""תתפטרו מיד""",2024-08-28T11:24:06,positive,0.4887312054634094
"הקב""נית שכינתה את הציונות הדתית ""כת אוכלי מוות"" הודחה גם משירות מילואים",2024-08-28T11:13:46,positive,0.4887312054634094
יום אחרי החילוץ ממנהרה בדרום הרצועה: פרחאן קאדי שוחרר מבית החולים,2024-08-28T11:07:58,neutral,0.5934463739395142
ביידן אישר את הקמת המזח הצף מול עזה על אף התנגדות פנימית בממשלו,2024-08-28T10:40:45,neutral,0.6714268922805786
משפחות חטופים יוצאות בשיירה לגבול הרצועה,2024-08-28T10:26:05,neutral,0.6437302827835083
"רוסיה דחתה דבריו של זלנסקי על הפסקת המלחמה: ""נמשיך במבצע הצבאי המיוחד""",2024-08-28T10:15:44,neutral,0.6976075172424316
"חשד: התחזה למשווק בשמים של נועה קירל, והטריד ילדות ברשת",2024-08-28T09:48:49,neutral,0.6368716359138489
דיווח: 3 מחבלים מהג'יהאד האיסלאמי ופעיל חיזבאללה חוסלו בגבול סוריה-לבנון,2024-08-28T09:33:08,positive,0.5215301513671875
"צה""ל: בניגוד לדיווחים פלסטיניים כוחותינו לא נכנסו לבתי חולים",2024-08-28T08:55:15,negative,0.9603200554847717
דיווח: 4 פעילי חיזבאללה נהרגו בתקיפת הרכב בגבול סוריה-לבנון,2024-08-28T08:49:47,positive,0.5215301513671875
"פעוט שתה חומר רעיל בביתו בירושלים, מצבו קשה",2024-08-28T08:44:53,negative,0.831710934638977
"צה""ל: כלי טיס תקפו במבצע בשומרון ובבקעה, מחבלים חוסלו ומטענים הושמדו",2024-08-28T08:42:18,negative,0.9603200554847717
"צוותי מו""מ בדרגי עבודה נפגשו בקטאר להמשך השיחות",2024-08-28T08:36:08,negative,0.9603200554847717
"תפקיד חדש בצה""ל: אל""ם גורן מונה לתפקיד ראש המאמץ ההומניטרי-אזרחי ברצועה",2024-08-28T08:06:00,negative,0.9902573823928833
"ניסוי מבוקר של רפאל יתקיים בקריות, רעש עשוי להישמע באזור",2024-08-28T07:33:21,negative,0.9535043239593506
משרד הבריאות של חמאס: 58 הרוגים ברצועה ביממה האחרונה,2024-08-28T07:27:56,neutral,0.6437302827835083
"כ-100 משפחות חטופים לרגב: ""שקלי את קיום הטקס, אל תשתמשי בתמונות קרובינו""",2024-08-28T07:19:40,negative,0.5524581074714661
"דיווח: כטב""ם ישראלי תקף כלי רכב בגבול סוריה-לבנון",2024-08-28T07:12:15,positive,0.5215301513671875
"הפלסטינים: צה""ל הודיע על כוונתו לפשוט על בית החולים בג'נין",2024-08-28T06:46:52,positive,0.4887312054634094
"אחיו של פרחאן שחולץ מהשבי: ""לא ידע מתי יום ומתי לילה, יצטרך זמן לעכל""",2024-08-28T06:41:14,negative,0.41923418641090393
"פועל נפל מגובה בגליל התחתון, מצבו קשה",2024-08-28T06:27:15,negative,0.831710934638977
"נמיביה חסמה כלי שיט מלעגון בשטחה, בשל חשש שהוא נושא מטען צבאי לישראל",2024-08-28T06:19:09,negative,0.9535043239593506
"השר כ""ץ קרא לפנות תושבים פלסטינים ביו""ש כמו בעזה: ""לטפל באיום בכל צעד שיידרש""",2024-08-28T05:59:39,positive,0.4887312054634094
בדיקות צופרים של פיקוד העורף יתקיימו היום בשפלה,2024-08-28T05:10:17,neutral,0.6714268922805786
"המבצע בשומרון ובבקעה יימשך ימים, עיקר הפעילות באזור שממנו יצא הפיגוע לת""א",2024-08-28T04:55:27,positive,0.4887312054634094
"רוסיה: יירטנו הלילה 12 כטב""מים ששיגרה אוקראינה",2024-08-28T04:38:33,neutral,0.6976075172424316
הפלסטינים: לפחות 10 חוסלו במבצע הגדול בשומרון ובבקעה,2024-08-28T04:20:35,positive,0.4887312054634094
"התחזית: ירידה קלה בטמפרטורות, הקלה בעומסי החום",2024-08-28T04:13:59,positive,0.4887312054634094
"צה""ל מאשר: 5 מחבלים חוסלו שלשום ב""חדר מבצעים"" ליד טול כרם",2024-08-28T03:42:32,negative,0.9603200554847717
"הותר לפרסום: סמ״ר עמית פרידמן, לוחם בחטיבת הנח""ל, נפל בדרום רצועת עזה",2024-08-28T03:01:04,positive,0.4887312054634094
"דיווח: כטב""מים אוקראיניים פגעו במכלי נפט בדרום-מערב רוסיה - והציתו אותם",2024-08-28T02:55:52,positive,0.5215301513671875
המבצע הגדול בשומרון ובבקעה: הפלסטינים מדווחים על 4 הרוגים נוספים,2024-08-28T01:48:32,positive,0.4887312054634094
"עזה: ""9 הרוגים בחאן יונס ו-4 בג'באליה כתוצאה מתקיפות צה""ל""",2024-08-28T00:57:46,positive,0.5597041249275208
דיווח: התקיפה בעומק לבנון כוונה למשאית שנשאה ציוד צבאי,2024-08-27T23:12:37,positive,0.5215301513671875
"צה""ל פתח במבצע גדול בשומרון ובבקעה, לפחות שני מחבלים חוסלו בג'נין",2024-08-27T22:15:10,negative,0.9603200554847717
"הפלסטינים: ""הרוג ו-3 פצועים מאש צה""ל בג'נין""",2024-08-27T21:40:21,positive,0.4887312054634094
"ארה""ב: אחרי פסיקת העליון - כתב אישום מתוקן נגד טראמפ בפרשת הקפיטול",2024-08-27T21:27:19,negative,0.41923418641090393
